application_id,student_id,org_id,applied_on,status,matching_score,student_projects,org_required_skills,org_required_domains
A01380,S0494,O012,2025-10-31,Rejected,0.0,Virtual lab for circuits;News summarizer;IoT-based smart irrigation;Attendance app using face recognition,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01381,S0063,O026,2026-02-16,Applied,0.0,Image classifier for plant disease,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A01382,S0197,O039,2026-03-10,Interview,0.0,Resume parser,React;R;Pandas;PyTorch,NLP;DevOps
A01383,S0283,O023,2026-01-14,Applied,0.0,Resume parser,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A01384,S0342,O031,2025-09-25,Applied,0.0,Recommendation system for courses;Predictive maintenance for machines;Real-time object detection,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A01385,S0227,O044,2026-03-13,Applied,25.0,Energy optimization dashboard,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A01386,S0224,O040,2026-03-15,Applied,14.3,Energy optimization dashboard;Chatbot for student queries;E-commerce website;Predictive maintenance for machines,Linux;SolidWorks;JavaScript;TensorFlow;AWS;Scikit-learn;Keras,Blockchain;Mechanical Design;IoT;Cybersecurity
A01387,S0296,O055,2025-12-22,Interview,25.0,Sentiment analysis for reviews;Virtual lab for circuits,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A01388,S0482,O057,2025-10-26,Applied,0.0,Inventory management tool;Sentiment analysis for reviews;Health monitoring wearable,React;Flutter;PyTorch;Java,Biotech;Web Development;Computer Vision
A01389,S0029,O048,2025-10-19,Offered,0.0,IoT-based smart irrigation,Android;Keras;Docker,Finance;Cybersecurity
A01390,S0459,O020,2025-10-27,Applied,0.0,News summarizer,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A01391,S0003,O031,2025-09-22,Applied,50.0,Image classifier for plant disease;Sentiment analysis for reviews,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A01392,S0187,O003,2026-03-05,Shortlisted,0.0,IoT-based smart irrigation;Virtual lab for circuits,Excel;Figma;Android;Tableau,Machine Learning;Civil Engineering
A01393,S0133,O058,2026-04-08,Applied,0.0,Inventory management tool,AWS;Django;SQL;Pandas;Scikit-learn;PowerBI,Finance;Civil Engineering;DevOps;Mobile App
A01394,S0435,O014,2026-03-18,Interview,40.0,IoT-based smart irrigation;Inventory management tool,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A01395,S0058,O040,2026-02-04,Rejected,0.0,Crop yield predictor;Recommendation system for courses,Linux;SolidWorks;JavaScript;TensorFlow;AWS;Scikit-learn;Keras,Blockchain;Mechanical Design;IoT;Cybersecurity
A01396,S0296,O009,2025-12-02,Shortlisted,0.0,Sentiment analysis for reviews;Virtual lab for circuits,SQL;Django;Node.js;Linux,Digital Marketing
A01397,S0150,O033,2025-10-06,Applied,33.3,Automated essay grader,Flutter;Tableau;Android,Digital Marketing;Civil Engineering;Computer Vision
A01398,S0006,O020,2025-10-17,Interview,50.0,Chatbot for student queries,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A01399,S0308,O052,2025-10-09,Offered,20.0,Chatbot for student queries;Energy optimization dashboard;Resume parser,React;Verilog;Kubernetes;SolidWorks;Android,Biotech;Business Analytics;NLP;UI/UX
A01400,S0162,O055,2025-11-17,Applied,0.0,Smart traffic signal system;Attendance app using face recognition,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A01401,S0052,O024,2025-10-08,Applied,20.0,Smart traffic signal system;News summarizer,PowerBI;Java;Django;Docker;CSS,Data Science;Embedded Systems;Digital Marketing
A01402,S0369,O024,2026-04-03,Offered,0.0,Automated essay grader;Smart traffic signal system;Health monitoring wearable,PowerBI;Java;Django;Docker;CSS,Data Science;Embedded Systems;Digital Marketing
A01403,S0282,O025,2026-03-17,Applied,0.0,Real-time object detection,HTML;R;GCP;TensorFlow,Biotech;Civil Engineering;IoT;Mobile App
A01404,S0366,O051,2025-11-21,Applied,33.3,Crop yield predictor;E-commerce website,Docker;JavaScript;GCP,Business Analytics
A01405,S0445,O060,2026-02-24,Rejected,33.3,Expense tracker app;Energy optimization dashboard;Chatbot for student queries,Excel;PowerBI;Android,Embedded Systems;Mobile App;Machine Learning;Business Analytics
A01406,S0120,O020,2026-02-07,Applied,16.7,Automated essay grader,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A01407,S0002,O021,2025-09-24,Offered,25.0,Chatbot for student queries;Expense tracker app,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A01408,S0451,O049,2025-11-29,Rejected,28.6,Smart traffic signal system;Automated essay grader,Flutter;MongoDB;SQL;Android;Keras;React;Python,Computer Vision;Web Development
A01409,S0216,O017,2026-04-04,Accepted,28.6,Virtual lab for circuits,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01410,S0252,O033,2026-02-16,Interview,0.0,Energy optimization dashboard;Attendance app using face recognition;Resume parser,Flutter;Tableau;Android,Digital Marketing;Civil Engineering;Computer Vision
A01411,S0439,O008,2025-12-10,Applied,25.0,E-commerce website,PowerBI;R;PyTorch;CSS,Mobile App;NLP
A01412,S0283,O022,2025-12-11,Interview,66.7,Resume parser,Azure;R;Excel,Data Science;IoT;Machine Learning;Blockchain
A01413,S0469,O056,2025-10-18,Applied,16.7,Image classifier for plant disease,GCP;Docker;Django;iOS;Figma;TensorFlow,Blockchain
A01414,S0395,O005,2026-01-12,Rejected,16.7,Health monitoring wearable;Smart traffic signal system,SolidWorks;JavaScript;PyTorch;MongoDB;Java;R,UI/UX;Civil Engineering
A01415,S0169,O052,2025-10-15,Applied,0.0,Automated essay grader;Health monitoring wearable,React;Verilog;Kubernetes;SolidWorks;Android,Biotech;Business Analytics;NLP;UI/UX
A01416,S0304,O024,2026-04-03,Shortlisted,0.0,Virtual lab for circuits;Expense tracker app,PowerBI;Java;Django;Docker;CSS,Data Science;Embedded Systems;Digital Marketing
A01417,S0260,O007,2025-12-16,Applied,0.0,Virtual lab for circuits;E-commerce website,Android;Java;PyTorch;Azure;NumPy,DevOps;Digital Marketing;IoT;NLP
A01418,S0080,O025,2026-03-02,Applied,0.0,Virtual lab for circuits,HTML;R;GCP;TensorFlow,Biotech;Civil Engineering;IoT;Mobile App
A01419,S0344,O052,2026-02-20,Applied,40.0,IoT-based smart irrigation;Attendance app using face recognition,React;Verilog;Kubernetes;SolidWorks;Android,Biotech;Business Analytics;NLP;UI/UX
A01420,S0117,O047,2025-12-27,Applied,0.0,News summarizer,Flask;Linux;GCP;MongoDB,Mobile App;Cybersecurity
A01421,S0152,O051,2025-12-03,Applied,0.0,Sentiment analysis for reviews;Attendance app using face recognition;Expense tracker app,Docker;JavaScript;GCP,Business Analytics
A01422,S0378,O054,2025-12-23,Interview,25.0,Real-time object detection,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A01423,S0217,O050,2026-01-16,Applied,0.0,Image classifier for plant disease;Sentiment analysis for reviews,SolidWorks;Flutter;Verilog;AWS;SQL;Tableau,Mobile App;Embedded Systems;Blockchain;Cybersecurity
A01424,S0019,O023,2025-10-06,Applied,14.3,Recommendation system for courses,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A01425,S0014,O030,2025-11-11,Applied,28.6,Energy optimization dashboard;Inventory management tool;Recommendation system for courses,Keras;Tableau;Java;Flutter;MATLAB;HTML;Python,Embedded Systems;Finance;Computer Vision;Electrical Systems
A01426,S0257,O030,2025-10-21,Applied,14.3,News summarizer;Crop yield predictor,Keras;Tableau;Java;Flutter;MATLAB;HTML;Python,Embedded Systems;Finance;Computer Vision;Electrical Systems
A01427,S0413,O017,2026-04-01,Interview,0.0,Blockchain-based certificate verification;Real-time object detection,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01428,S0273,O042,2026-03-31,Applied,33.3,Real-time object detection,Docker;Flutter;React,UI/UX;IoT
A01429,S0341,O047,2025-10-05,Applied,0.0,Virtual lab for circuits;Image classifier for plant disease,Flask;Linux;GCP;MongoDB,Mobile App;Cybersecurity
A01430,S0250,O021,2025-12-07,Rejected,25.0,Image classifier for plant disease,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A01431,S0272,O002,2026-04-06,Applied,33.3,Image classifier for plant disease;Health monitoring wearable;Chatbot for student queries;Attendance app using face recognition,Flutter;TensorFlow;Node.js,Web Development
A01432,S0227,O019,2025-10-08,Offered,16.7,Energy optimization dashboard,Django;SQL;Keras;Flutter;Android;TensorFlow,Machine Learning;Cybersecurity;Web Development;Mechanical Design
A01433,S0258,O055,2025-12-12,Interview,0.0,Health monitoring wearable;Smart traffic signal system,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A01434,S0344,O012,2025-12-27,Applied,50.0,IoT-based smart irrigation;Attendance app using face recognition,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01435,S0289,O012,2025-12-14,Applied,0.0,E-commerce website;Health monitoring wearable,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01436,S0385,O026,2026-03-14,Shortlisted,0.0,Resume parser;News summarizer,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A01437,S0076,O058,2026-01-13,Applied,33.3,Blockchain-based certificate verification,AWS;Django;SQL;Pandas;Scikit-learn;PowerBI,Finance;Civil Engineering;DevOps;Mobile App
A01438,S0265,O054,2025-12-05,Accepted,0.0,Blockchain-based certificate verification;Recommendation system for courses,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A01439,S0230,O027,2026-01-07,Applied,42.9,Inventory management tool,Kubernetes;Django;HTML;Azure;Android;React;Verilog,Computer Vision
A01440,S0006,O029,2026-03-06,Rejected,14.3,Chatbot for student queries,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A01441,S0350,O014,2025-10-26,Applied,40.0,Smart traffic signal system;Virtual lab for circuits;Chatbot for student queries,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A01442,S0035,O056,2026-03-19,Applied,0.0,Expense tracker app;Resume parser;IoT-based smart irrigation,GCP;Docker;Django;iOS;Figma;TensorFlow,Blockchain
A01443,S0174,O014,2026-03-25,Shortlisted,0.0,News summarizer;IoT-based smart irrigation;Sentiment analysis for reviews,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A01444,S0472,O026,2026-01-19,Applied,33.3,Automated essay grader,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A01445,S0071,O023,2026-02-21,Applied,14.3,Expense tracker app;Sentiment analysis for reviews;Real-time object detection,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A01446,S0458,O034,2026-01-08,Interview,0.0,IoT-based smart irrigation,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01447,S0428,O031,2026-02-22,Applied,0.0,Automated essay grader;Virtual lab for circuits;Smart traffic signal system,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A01448,S0459,O043,2026-03-16,Applied,0.0,News summarizer,JavaScript;MATLAB;HTML;Tableau,Cloud Computing;IoT;Digital Marketing;DevOps
A01449,S0135,O034,2026-01-31,Accepted,0.0,Inventory management tool;Blockchain-based certificate verification,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01450,S0303,O044,2025-11-18,Applied,25.0,Image classifier for plant disease;E-commerce website;IoT-based smart irrigation,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A01451,S0356,O022,2026-04-07,Applied,0.0,IoT-based smart irrigation;Attendance app using face recognition,Azure;R;Excel,Data Science;IoT;Machine Learning;Blockchain
A01452,S0121,O017,2025-09-21,Applied,0.0,Automated essay grader,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01453,S0014,O044,2026-02-01,Rejected,0.0,Energy optimization dashboard;Inventory management tool;Recommendation system for courses,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A01454,S0310,O050,2025-10-27,Applied,33.3,Image classifier for plant disease,SolidWorks;Flutter;Verilog;AWS;SQL;Tableau,Mobile App;Embedded Systems;Blockchain;Cybersecurity
A01455,S0296,O027,2026-03-29,Applied,0.0,Sentiment analysis for reviews;Virtual lab for circuits,Kubernetes;Django;HTML;Azure;Android;React;Verilog,Computer Vision
A01456,S0464,O021,2026-02-19,Offered,25.0,Chatbot for student queries;E-commerce website,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A01457,S0220,O017,2026-04-06,Applied,0.0,Virtual lab for circuits;Expense tracker app,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01458,S0099,O044,2026-03-06,Interview,50.0,IoT-based smart irrigation,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A01459,S0211,O029,2025-10-04,Interview,42.9,Inventory management tool;Energy optimization dashboard,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A01460,S0257,O039,2026-01-16,Applied,0.0,News summarizer;Crop yield predictor,React;R;Pandas;PyTorch,NLP;DevOps
A01461,S0174,O023,2025-11-24,Applied,14.3,News summarizer;IoT-based smart irrigation;Sentiment analysis for reviews,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A01462,S0436,O005,2026-02-17,Interview,16.7,Chatbot for student queries;Automated essay grader,SolidWorks;JavaScript;PyTorch;MongoDB;Java;R,UI/UX;Civil Engineering
A01463,S0015,O016,2026-04-08,Shortlisted,28.6,Automated essay grader;Health monitoring wearable;Sentiment analysis for reviews,Linux;Node.js;Android;SQL;CSS;Azure;PyTorch,Finance;Biotech;Digital Marketing;DevOps
A01464,S0076,O055,2025-11-05,Applied,0.0,Blockchain-based certificate verification,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A01465,S0441,O026,2026-03-30,Offered,16.7,Inventory management tool,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A01466,S0234,O047,2025-11-11,Applied,0.0,Crop yield predictor;Recommendation system for courses,Flask;Linux;GCP;MongoDB,Mobile App;Cybersecurity
A01467,S0362,O012,2025-11-03,Rejected,0.0,Virtual lab for circuits;IoT-based smart irrigation,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01468,S0076,O031,2025-10-16,Applied,25.0,Blockchain-based certificate verification,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A01469,S0039,O054,2026-01-16,Offered,25.0,E-commerce website;Image classifier for plant disease,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A01470,S0334,O057,2026-01-23,Applied,0.0,Recommendation system for courses,React;Flutter;PyTorch;Java,Biotech;Web Development;Computer Vision
A01471,S0062,O032,2025-10-17,Applied,28.6,Predictive maintenance for machines;Crop yield predictor,MATLAB;Figma;PyTorch;Excel;Keras;Node.js;Android,Machine Learning;Computer Vision;IoT
A01472,S0030,O050,2025-12-04,Applied,16.7,Smart traffic signal system,SolidWorks;Flutter;Verilog;AWS;SQL;Tableau,Mobile App;Embedded Systems;Blockchain;Cybersecurity
A01473,S0453,O035,2025-12-24,Applied,20.0,Sentiment analysis for reviews;Virtual lab for circuits,SQL;Django;Android;Node.js;Java,Finance
A01474,S0138,O054,2026-02-08,Applied,25.0,Health monitoring wearable,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A01475,S0284,O015,2025-09-28,Applied,25.0,Predictive maintenance for machines,NumPy;Verilog;Flask;C++,UI/UX;Data Science
A01476,S0482,O007,2026-01-06,Rejected,20.0,Inventory management tool;Sentiment analysis for reviews;Health monitoring wearable,Android;Java;PyTorch;Azure;NumPy,DevOps;Digital Marketing;IoT;NLP
A01477,S0005,O014,2026-02-16,Offered,0.0,Inventory management tool,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A01478,S0092,O012,2025-09-27,Rejected,25.0,Recommendation system for courses;Blockchain-based certificate verification,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01479,S0383,O027,2026-02-12,Interview,0.0,Resume parser;Virtual lab for circuits,Kubernetes;Django;HTML;Azure;Android;React;Verilog,Computer Vision
A01480,S0008,O007,2025-11-27,Applied,20.0,Virtual lab for circuits;Crop yield predictor,Android;Java;PyTorch;Azure;NumPy,DevOps;Digital Marketing;IoT;NLP
A01481,S0204,O018,2026-01-24,Offered,0.0,Expense tracker app;E-commerce website,SolidWorks;GCP;Flask,DevOps
A01482,S0032,O028,2026-02-06,Applied,0.0,Inventory management tool;Smart traffic signal system,Java;MATLAB;NumPy;Excel,Civil Engineering;Web Development;IoT
A01483,S0037,O029,2026-01-16,Rejected,28.6,Virtual lab for circuits;Sentiment analysis for reviews,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A01484,S0389,O002,2025-11-14,Offered,33.3,Smart traffic signal system,Flutter;TensorFlow;Node.js,Web Development
A01485,S0042,O026,2025-11-08,Applied,16.7,Smart traffic signal system,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A01486,S0399,O003,2025-12-16,Interview,0.0,Recommendation system for courses;E-commerce website,Excel;Figma;Android;Tableau,Machine Learning;Civil Engineering
A01487,S0482,O003,2025-12-03,Shortlisted,50.0,Inventory management tool;Sentiment analysis for reviews;Health monitoring wearable,Excel;Figma;Android;Tableau,Machine Learning;Civil Engineering
A01488,S0107,O012,2026-01-03,Offered,0.0,Inventory management tool,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A01489,S0094,O017,2025-11-30,Applied,14.3,Chatbot for student queries;Real-time object detection;Image classifier for plant disease,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01490,S0115,O055,2025-10-18,Rejected,25.0,IoT-based smart irrigation,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
